!CSV A.01.01
!Keysight Technologies,N5224A,MY51441075,A.10.49.11
!Date: Saturday, November 26, 2022 12:56:54
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21(DB),S21(DEG)
12934000000,-32.745995,-149.70319
12935000000,-32.750813,-152.10219
12936000000,-32.755455,-154.50298
12937000000,-32.759914,-156.9021
12938000000,-32.764648,-159.29886
12939000000,-32.76936,-161.70026
12940000000,-32.774036,-164.10007
12941000000,-32.778088,-166.50076
12942000000,-32.782314,-168.90082
12943000000,-32.786545,-171.30168
12944000000,-32.791245,-173.70547
12945000000,-32.795876,-176.10555
12946000000,-32.800343,-178.50772
12947000000,-32.80489,179.08977
12948000000,-32.809193,176.68886
12949000000,-32.813503,174.28494
12950000000,-32.818356,171.88255
12951000000,-32.823498,169.47591
12952000000,-32.828468,167.07034
12953000000,-32.833588,164.66594
12954000000,-32.837711,162.25847
12955000000,-32.842243,159.85419
12956000000,-32.846596,157.45084
12957000000,-32.851101,155.04488
12958000000,-32.85574,152.63559
12959000000,-32.860699,150.22858
12960000000,-32.865616,147.82198
12961000000,-32.870434,145.41374
12962000000,-32.875275,143.00633
12963000000,-32.880417,140.59869
12964000000,-32.88588,138.19141
12965000000,-32.890759,135.78084
12966000000,-32.89592,133.37549
12967000000,-32.901245,130.96574
12968000000,-32.906788,128.55167
12969000000,-32.912163,126.14352
12970000000,-32.917152,123.73302
12971000000,-32.922588,121.32375
12972000000,-32.928566,118.91377
12973000000,-32.934723,116.50344
12974000000,-32.940956,114.09435
12975000000,-32.946808,111.68534
12976000000,-32.95327,109.27856
12977000000,-32.959141,106.87018
12978000000,-32.965359,104.46096
12979000000,-32.971638,102.05225
12980000000,-32.978214,99.649216
12981000000,-32.984432,97.246025
12982000000,-32.990902,94.838631
12983000000,-32.997547,92.437256
12984000000,-33.003902,90.031487
12985000000,-33.010559,87.630859
12986000000,-33.017567,85.229683
12987000000,-33.024544,82.830338
12988000000,-33.032085,80.430847
12989000000,-33.038651,78.029076
12990000000,-33.045345,75.635048
12991000000,-33.052197,73.240128
12992000000,-33.059395,70.845665
12993000000,-33.066269,68.454414
12994000000,-33.072979,66.062836
12995000000,-33.079784,63.66927
12996000000,-33.086075,61.280239
12997000000,-33.09256,58.890358
12998000000,-33.099327,56.499386
12999000000,-33.105682,54.110146
13000000000,-33.112015,51.717522
13001000000,-33.117794,49.333469
13002000000,-33.12431,46.944633
13003000000,-33.130341,44.561028
13004000000,-33.135532,42.174583
13005000000,-33.140949,39.790649
13006000000,-33.145893,37.404167
13007000000,-33.150986,35.01828
13008000000,-33.155617,32.635319
13009000000,-33.160526,30.251854
13010000000,-33.164864,27.86993
13011000000,-33.168789,25.485119
13012000000,-33.173168,23.100319
13013000000,-33.177052,20.720495
13014000000,-33.181061,18.334017
13015000000,-33.185307,15.952462
13016000000,-33.188965,13.570863
13017000000,-33.192604,11.185756
13018000000,-33.196163,8.7973356
13019000000,-33.199577,6.4138689
13020000000,-33.203308,4.0283709
13021000000,-33.20681,1.6420724
13022000000,-33.210667,-0.7468403
13023000000,-33.213997,-3.1355581
13024000000,-33.21711,-5.522696
13025000000,-33.220703,-7.9105654
13026000000,-33.22385,-10.304643
13027000000,-33.227032,-12.696057
13028000000,-33.230045,-15.090434
13029000000,-33.233257,-17.485384
13030000000,-33.237034,-19.881639
13031000000,-33.240395,-22.276552
13032000000,-33.244045,-24.674269
13033000000,-33.247612,-27.075438
13034000000,-33.251328,-29.476751
13035000000,-33.254879,-31.873453
13036000000,-33.258396,-34.273808
13037000000,-33.262878,-36.674324
13038000000,-33.266937,-39.080132
13039000000,-33.270916,-41.486691
13040000000,-33.275257,-43.890785
13041000000,-33.279686,-46.293758
13042000000,-33.284363,-48.699711
13043000000,-33.28915,-51.102989
13044000000,-33.294048,-53.505318
13045000000,-33.299496,-55.913151
13046000000,-33.304707,-58.319618
13047000000,-33.309975,-60.725124
13048000000,-33.31498,-63.134464
13049000000,-33.320515,-65.540703
13050000000,-33.325745,-67.947655
13051000000,-33.331131,-70.354675
13052000000,-33.336372,-72.760094
13053000000,-33.341923,-75.164162
13054000000,-33.347717,-77.56636
13055000000,-33.354214,-79.965851
13056000000,-33.359715,-82.365135
13057000000,-33.365299,-84.767075
13058000000,-33.370747,-87.168716
13059000000,-33.376354,-89.56913
13060000000,-33.382599,-91.967209
13061000000,-33.38887,-94.366615
13062000000,-33.394302,-96.764732
13063000000,-33.40041,-99.162865
13064000000,-33.405739,-101.55726
13065000000,-33.410866,-103.95582
13066000000,-33.416664,-106.34959
13067000000,-33.421822,-108.74545
13068000000,-33.427284,-111.14185
13069000000,-33.432423,-113.53658
13070000000,-33.437717,-115.93058
13071000000,-33.443127,-118.32717
13072000000,-33.448154,-120.72057
13073000000,-33.453636,-123.1167
13074000000,-33.458763,-125.50746
13075000000,-33.463642,-127.90103
13076000000,-33.468197,-130.29593
13077000000,-33.472645,-132.6875
13078000000,-33.477272,-135.07858
13079000000,-33.481812,-137.47107
13080000000,-33.486584,-139.86559
13081000000,-33.491039,-142.26132
13082000000,-33.494934,-144.66264
13083000000,-33.499157,-147.05789
13084000000,-33.502964,-149.45183
13085000000,-33.506313,-151.84573
13086000000,-33.510193,-154.24278
13087000000,-33.513947,-156.64333
13088000000,-33.51733,-159.03909
13089000000,-33.520908,-161.43916
13090000000,-33.523811,-163.8418
13091000000,-33.526844,-166.24316
13092000000,-33.529861,-168.64561
13093000000,-33.533249,-171.04584
13094000000,-33.53661,-173.4463
13095000000,-33.539536,-175.84418
13096000000,-33.542477,-178.24297
13097000000,-33.545795,179.35422
13098000000,-33.548931,176.95032
13099000000,-33.551765,174.54782
13100000000,-33.55431,172.14621
13101000000,-33.557007,169.74454
13102000000,-33.559196,167.34476
13103000000,-33.562454,164.94415
13104000000,-33.565128,162.54083
13105000000,-33.568554,160.14026
13106000000,-33.57143,157.73897
13107000000,-33.574593,155.33565
13108000000,-33.578133,152.93225
13109000000,-33.581242,150.52959
13110000000,-33.584324,148.12689
13111000000,-33.58783,145.72444
13112000000,-33.591198,143.32184
13113000000,-33.594631,140.92203
13114000000,-33.597797,138.51855
13115000000,-33.60112,136.11726
13116000000,-33.604965,133.71837
13117000000,-33.608944,131.31374
13118000000,-33.612495,128.91217
13119000000,-33.616123,126.5149
13120000000,-33.620609,124.1139
13121000000,-33.625095,121.71363
13122000000,-33.62891,119.31377
13123000000,-33.632931,116.91621
13124000000,-33.63731,114.51818
13125000000,-33.641422,112.11764
13126000000,-33.645691,109.71947
13127000000,-33.649948,107.31842
13128000000,-33.65477,104.91925
13129000000,-33.658821,102.5223
13130000000,-33.663723,100.12772
13131000000,-33.668434,97.728912
13132000000,-33.673393,95.332069
13133000000,-33.678097,92.93512
13134000000,-33.68317,90.535767
13135000000,-33.687626,88.137329
13136000000,-33.692055,85.735947
13137000000,-33.697044,83.338776
13138000000,-33.701233,80.938225
13139000000,-33.705212,78.538849
13140000000,-33.709782,76.141449
13141000000,-33.71471,73.738617
13142000000,-33.719357,71.340996
13143000000,-33.723347,68.94294
13144000000,-33.727978,66.541603
13145000000,-33.732708,64.143013
13146000000,-33.73732,61.742744
13147000000,-33.742184,59.346901
13148000000,-33.746811,56.949825
13149000000,-33.751537,54.551331
13150000000,-33.755688,52.152554
13151000000,-33.759628,49.755196
13152000000,-33.763874,47.354286
13153000000,-33.767281,44.954151
13154000000,-33.771263,42.548492
13155000000,-33.775673,40.151386
13156000000,-33.780113,37.751965
13157000000,-33.784252,35.353035
13158000000,-33.788654,32.954159
13159000000,-33.793419,30.553257
13160000000,-33.797401,28.154894
13161000000,-33.801781,25.752556
13162000000,-33.806164,23.356806
13163000000,-33.810806,20.958578
13164000000,-33.815327,18.557539
13165000000,-33.819702,16.158962
13166000000,-33.823933,13.757452
13167000000,-33.828377,11.356259
13168000000,-33.832443,8.9574223
13169000000,-33.836205,6.5593991
13170000000,-33.840435,4.1622729
13171000000,-33.844521,1.7651716
13172000000,-33.848915,-0.63618982
13173000000,-33.853214,-3.0332813
13174000000,-33.856956,-5.4289708
13175000000,-33.861427,-7.8293419
13176000000,-33.86536,-10.231003
13177000000,-33.869392,-12.62758
13178000000,-33.874092,-15.026379
13179000000,-33.878498,-17.420401
13180000000,-33.882877,-19.8165
13181000000,-33.886559,-22.211292
13182000000,-33.890972,-24.608116
13183000000,-33.894779,-27.002626
13184000000,-33.898827,-29.39625
13185000000,-33.903408,-31.788733
13186000000,-33.907772,-34.183064
13187000000,-33.911922,-36.575436
13188000000,-33.915562,-38.970425
13189000000,-33.919277,-41.358383
13190000000,-33.923481,-43.748947
13191000000,-33.927544,-46.137985
13192000000,-33.931499,-48.532375
13193000000,-33.934937,-50.922607
13194000000,-33.938248,-53.319256
13195000000,-33.941929,-55.713528
13196000000,-33.945007,-58.104187
13197000000,-33.948231,-60.495319
13198000000,-33.951138,-62.887081
13199000000,-33.954376,-65.278931
13200000000,-33.957684,-67.671471
13201000000,-33.961216,-70.065857
13202000000,-33.964275,-72.459
13203000000,-33.967724,-74.851242
13204000000,-33.971268,-77.247787
13205000000,-33.974331,-79.644341
13206000000,-33.976429,-82.040283
13207000000,-33.979359,-84.439316
13208000000,-33.982201,-86.838264
13209000000,-33.985573,-89.235374
13210000000,-33.98856,-91.631233
13211000000,-33.9916,-94.030586
13212000000,-33.994488,-96.430153
13213000000,-33.997669,-98.83091
13214000000,-34.000595,-101.22833
13215000000,-34.003387,-103.63027
13216000000,-34.006351,-106.0307
13217000000,-34.009052,-108.43137
13218000000,-34.01255,-110.83379
13219000000,-34.015869,-113.2373
13220000000,-34.019306,-115.64085
13221000000,-34.022251,-118.04398
13222000000,-34.02562,-120.44302
13223000000,-34.029652,-122.8465
13224000000,-34.033161,-125.24722
13225000000,-34.036915,-127.65179
13226000000,-34.040722,-130.05232
13227000000,-34.044979,-132.45499
13228000000,-34.049007,-134.85512
13229000000,-34.053505,-137.2583
13230000000,-34.058399,-139.66225
13231000000,-34.063168,-142.06071
13232000000,-34.068523,-144.45952
13233000000,-34.073318,-146.85568
13234000000,-34.078079,-149.25476
13235000000,-34.083557,-151.65674
13236000000,-34.089436,-154.05521
13237000000,-34.09507,-156.44894
13238000000,-34.100857,-158.8445
13239000000,-34.106804,-161.2402
13240000000,-34.112072,-163.63248
13241000000,-34.118118,-166.02312
13242000000,-34.124191,-168.4146
13243000000,-34.130222,-170.80479
13244000000,-34.136345,-173.19933
13245000000,-34.142197,-175.58646
13246000000,-34.147999,-177.97412
13247000000,-34.153748,179.63806
13248000000,-34.159538,177.24911
13249000000,-34.165787,174.86296
13250000000,-34.171482,172.47838
13251000000,-34.177868,170.09413
13252000000,-34.183464,167.70738
13253000000,-34.189217,165.32263
13254000000,-34.194405,162.93657
13255000000,-34.199554,160.55476
13256000000,-34.204445,158.17247
13257000000,-34.209839,155.7912
13258000000,-34.214485,153.40608
13259000000,-34.219193,151.02176
13260000000,-34.223541,148.64371
13261000000,-34.227921,146.26045
13262000000,-34.232582,143.88002
13263000000,-34.236561,141.50099
13264000000,-34.24099,139.11647
13265000000,-34.24477,136.73215
13266000000,-34.248459,134.34503
13267000000,-34.252411,131.95888
13268000000,-34.255768,129.57318
13269000000,-34.259277,127.18754
13270000000,-34.262653,124.79883
13271000000,-34.265572,122.41016
13272000000,-34.268688,120.02407
13273000000,-34.272335,117.63184
13274000000,-34.275486,115.23899
13275000000,-34.278252,112.84608
13276000000,-34.281029,110.45288
13277000000,-34.283993,108.05871
13278000000,-34.286572,105.66335
13279000000,-34.28923,103.2672
13280000000,-34.292915,100.86868
13281000000,-34.295933,98.469582
13282000000,-34.299,96.069527
13283000000,-34.302441,93.665657
13284000000,-34.305492,91.264046
13285000000,-34.308853,88.86274
13286000000,-34.312309,86.462738
13287000000,-34.315907,84.061493
13288000000,-34.318951,81.655655
13289000000,-34.322674,79.251793
13290000000,-34.326962,76.846176
13291000000,-34.330746,74.443588
13292000000,-34.334267,72.038818
13293000000,-34.338802,69.634972
13294000000,-34.343834,67.229797
13295000000,-34.347713,64.825592
13296000000,-34.351971,62.423538
13297000000,-34.356663,60.023327
13298000000,-34.36137,57.613289
13299000000,-34.36615,55.212349
13300000000,-34.370579,52.812469
13301000000,-34.376133,50.409451
13302000000,-34.382118,48.009014
13303000000,-34.387817,45.610489
13304000000,-34.394016,43.215446
13305000000,-34.399548,40.822701
13306000000,-34.405972,38.424202
13307000000,-34.41153,36.028923
13308000000,-34.418167,33.634571
13309000000,-34.423973,31.239716
13310000000,-34.430187,28.843647
13311000000,-34.437153,26.45104
13312000000,-34.443489,24.056648
13313000000,-34.450821,21.666378
13314000000,-34.457195,19.275526
13315000000,-34.463806,16.887638
13316000000,-34.470284,14.503467
13317000000,-34.477261,12.1186
13318000000,-34.483944,9.7311773
13319000000,-34.490856,7.3411975
13320000000,-34.498356,4.953238
13321000000,-34.505032,2.5674379
13322000000,-34.511841,0.17908366
13323000000,-34.518616,-2.202244
13324000000,-34.524914,-4.5891542
13325000000,-34.531948,-6.9731927
13326000000,-34.537693,-9.3591518
13327000000,-34.543846,-11.737445
13328000000,-34.550163,-14.119996
13329000000,-34.555565,-16.502071
13330000000,-34.561325,-18.886232
13331000000,-34.566986,-21.270788
13332000000,-34.57259,-23.653275
13333000000,-34.577549,-26.03544
13334000000,-34.581676,-28.418285
13335000000,-34.586346,-30.80176
13336000000,-34.590691,-33.181076
13337000000,-34.594391,-35.562717
13338000000,-34.598633,-37.944744
13339000000,-34.603344,-40.329659
13340000000,-34.607578,-42.716991
13341000000,-34.611469,-45.09729
13342000000,-34.615131,-47.48167
13343000000,-34.618637,-49.860142
13344000000,-34.622044,-52.245037
13345000000,-34.625149,-54.625031
13346000000,-34.62822,-57.005157
13347000000,-34.631718,-59.386059
13348000000,-34.635071,-61.767189
13349000000,-34.638489,-64.146927
13350000000,-34.64185,-66.525681
13351000000,-34.644962,-68.910355
13352000000,-34.648773,-71.291046
13353000000,-34.65226,-73.67424
13354000000,-34.655453,-76.064316
13355000000,-34.659225,-78.449287
13356000000,-34.662731,-80.835983
13357000000,-34.666943,-83.228203
13358000000,-34.67136,-85.615349
13359000000,-34.675911,-88.001076
13360000000,-34.680012,-90.386848
13361000000,-34.683971,-92.779388
13362000000,-34.68845,-95.170319
13363000000,-34.693062,-97.558464
13364000000,-34.697895,-99.949982
13365000000,-34.70232,-102.33999
13366000000,-34.707863,-104.72839
13367000000,-34.71357,-107.12415
13368000000,-34.719208,-109.5202
13369000000,-34.724678,-111.90835
13370000000,-34.7299,-114.29643
13371000000,-34.736195,-116.6879
13372000000,-34.742794,-119.08242
13373000000,-34.748787,-121.47424
13374000000,-34.754662,-123.8667
13375000000,-34.761017,-126.25883
13376000000,-34.767086,-128.65132
13377000000,-34.773685,-131.04285
13378000000,-34.780144,-133.43542
13379000000,-34.786491,-135.83171
13380000000,-34.792576,-138.21916
13381000000,-34.79871,-140.60925
13382000000,-34.804092,-142.99873
13383000000,-34.809891,-145.38618
13384000000,-34.816166,-147.7726
13385000000,-34.822289,-150.16113
13386000000,-34.828121,-152.54498
13387000000,-34.83337,-154.9317
13388000000,-34.838799,-157.32077
13389000000,-34.844532,-159.70436
13390000000,-34.850132,-162.0905
13391000000,-34.855824,-164.47849
13392000000,-34.860874,-166.86394
13393000000,-34.86586,-169.25241
13394000000,-34.87085,-171.6353
13395000000,-34.875633,-174.01671
13396000000,-34.881157,-176.39989
13397000000,-34.886486,-178.78157
13398000000,-34.891796,178.83333
13399000000,-34.895947,176.45833
13400000000,-34.900345,174.07809
13401000000,-34.905418,171.69685
13402000000,-34.909504,169.31288
13403000000,-34.913834,166.93329
13404000000,-34.918556,164.55757
13405000000,-34.922768,162.18326
13406000000,-34.926823,159.80417
13407000000,-34.931007,157.42801
13408000000,-34.935413,155.04457
13409000000,-34.940266,152.6667
13410000000,-34.944317,150.28929
13411000000,-34.948406,147.90707
13412000000,-34.952591,145.53026
13413000000,-34.956211,143.14934
13414000000,-34.960701,140.76373
13415000000,-34.964546,138.38301
13416000000,-34.969269,136.00543
13417000000,-34.973366,133.62947
13418000000,-34.977589,131.25195
13419000000,-34.981911,128.8735
13420000000,-34.98616,126.49553
13421000000,-34.990173,124.11496
13422000000,-34.994705,121.73558
13423000000,-34.998795,119.35523
13424000000,-35.003048,116.98017
13425000000,-35.007298,114.6026
13426000000,-35.011723,112.22614
13427000000,-35.016171,109.85283
13428000000,-35.020073,107.47595
13429000000,-35.024765,105.09993
13430000000,-35.02919,102.72478
13431000000,-35.03352,100.35507
13432000000,-35.037594,97.982979
13433000000,-35.042221,95.60994
13434000000,-35.045918,93.241096
13435000000,-35.050518,90.868767
13436000000,-35.054207,88.492516
13437000000,-35.05817,86.122246
13438000000,-35.061943,83.745773
13439000000,-35.065639,81.375328
13440000000,-35.069656,79.003624
13441000000,-35.07357,76.630157
13442000000,-35.077526,74.254082
13443000000,-35.081188,71.883598
13444000000,-35.084869,69.509834
13445000000,-35.0877,67.133293
13446000000,-35.091129,64.761581
13447000000,-35.094818,62.384983
13448000000,-35.097656,60.012691
13449000000,-35.100731,57.643723
13450000000,-35.103825,55.268364
13451000000,-35.107502,52.893696
13452000000,-35.110355,50.520588
13453000000,-35.112701,48.14653
13454000000,-35.115574,45.77066
13455000000,-35.118061,43.393345
13456000000,-35.120155,41.020191
13457000000,-35.122089,38.645569
13458000000,-35.124611,36.270512
13459000000,-35.127117,33.894173
13460000000,-35.12978,31.521507
13461000000,-35.131832,29.147198
13462000000,-35.133083,26.772243
13463000000,-35.135933,24.399055
13464000000,-35.13855,22.018906
13465000000,-35.141258,19.640051
13466000000,-35.143429,17.259321
13467000000,-35.146229,14.872553
13468000000,-35.148476,12.489939
13469000000,-35.150764,10.112451
13470000000,-35.153278,7.7396202
13471000000,-35.155941,5.3616667
13472000000,-35.159317,2.9822519
13473000000,-35.162762,0.60361505
13474000000,-35.165833,-1.7803718
13475000000,-35.169132,-4.1582227
13476000000,-35.172695,-6.5416131
13477000000,-35.177433,-8.916501
13478000000,-35.181435,-11.300646
13479000000,-35.185131,-13.678438
13480000000,-35.189526,-16.059099
13481000000,-35.194115,-18.432003
13482000000,-35.198513,-20.80459
13483000000,-35.203392,-23.182198
13484000000,-35.208931,-25.553148
13485000000,-35.214878,-27.928061
13486000000,-35.220566,-30.299269
13487000000,-35.226612,-32.672848
13488000000,-35.233025,-35.048214
13489000000,-35.237885,-37.421749
13490000000,-35.242573,-39.791702
13491000000,-35.247814,-42.165649
13492000000,-35.252979,-44.534584
13493000000,-35.259048,-46.904873
13494000000,-35.264679,-49.280956
13495000000,-35.270218,-51.652878
13496000000,-35.276157,-54.024551
13497000000,-35.281094,-56.396324
13498000000,-35.28577,-58.769135
13499000000,-35.290741,-61.140835
13500000000,-35.295536,-63.513275
13501000000,-35.30024,-65.882065
13502000000,-35.303974,-68.247726
13503000000,-35.307144,-70.617783
13504000000,-35.310726,-72.983627
13505000000,-35.314316,-75.349426
13506000000,-35.317108,-77.717941
13507000000,-35.320137,-80.081154
13508000000,-35.322666,-82.446732
13509000000,-35.324535,-84.81324
13510000000,-35.32732,-87.184181
13511000000,-35.329144,-89.551186
13512000000,-35.331348,-91.911659
13513000000,-35.332531,-94.276878
13514000000,-35.334038,-96.643761
13515000000,-35.334934,-99.009926
13516000000,-35.336891,-101.38007
13517000000,-35.338001,-103.75247
13518000000,-35.338219,-106.11816
13519000000,-35.338699,-108.48525
13520000000,-35.33942,-110.8566
13521000000,-35.340374,-113.2296
13522000000,-35.340668,-115.60316
13523000000,-35.340782,-117.97878
13524000000,-35.34132,-120.35287
13525000000,-35.341347,-122.72679
13526000000,-35.341488,-125.10375
13527000000,-35.34169,-127.4823
13528000000,-35.34201,-129.86098
13529000000,-35.342651,-132.23965
13530000000,-35.344048,-134.61995
13531000000,-35.345314,-137.00237
13532000000,-35.345978,-139.38431
13533000000,-35.347282,-141.76616
13534000000,-35.348835,-144.14851
13535000000,-35.350353,-146.53598
13536000000,-35.352024,-148.91705
13537000000,-35.353683,-151.30582
13538000000,-35.355762,-153.69374
13539000000,-35.358456,-156.07899
13540000000,-35.360466,-158.46114
13541000000,-35.363064,-160.84567
13542000000,-35.366093,-163.23174
13543000000,-35.369617,-165.61473
13544000000,-35.373459,-167.99348
13545000000,-35.377575,-170.37508
13546000000,-35.380402,-172.75894
13547000000,-35.383984,-175.14267
13548000000,-35.387112,-177.5257
13549000000,-35.390686,-179.90559
13550000000,-35.395073,177.71333
13551000000,-35.398857,175.33727
13552000000,-35.402969,172.95802
13553000000,-35.407845,170.58821
13554000000,-35.412354,168.21484
13555000000,-35.417301,165.83644
13556000000,-35.422295,163.46527
13557000000,-35.427769,161.09174
13558000000,-35.432854,158.7209
13559000000,-35.437359,156.3548
13560000000,-35.442165,153.98758
13561000000,-35.44677,151.61554
13562000000,-35.451653,149.24416
13563000000,-35.457039,146.87247
13564000000,-35.462307,144.50395
13565000000,-35.467243,142.13864
13566000000,-35.471897,139.77176
13567000000,-35.476227,137.405
13568000000,-35.481079,135.03914
13569000000,-35.485477,132.67297
13570000000,-35.489735,130.30843
13571000000,-35.49374,127.93951
13572000000,-35.497807,125.57868
13573000000,-35.50132,123.2159
13574000000,-35.505085,120.85342
13575000000,-35.508347,118.49075
13576000000,-35.511852,116.12542
13577000000,-35.514412,113.7611
13578000000,-35.516811,111.39746
13579000000,-35.51968,109.03372
13580000000,-35.522472,106.6722
13581000000,-35.524338,104.30768
13582000000,-35.526154,101.942
13583000000,-35.528355,99.578346
13584000000,-35.530014,97.216225
13585000000,-35.53178,94.853027
13586000000,-35.533062,92.490135
13587000000,-35.534985,90.129814
13588000000,-35.536777,87.765144
13589000000,-35.538555,85.40332
13590000000,-35.541035,83.03727
13591000000,-35.543072,80.671631
13592000000,-35.544304,78.305115
13593000000,-35.545582,75.942268
13594000000,-35.547207,73.576889
13595000000,-35.548641,71.204948
13596000000,-35.54982,68.838684
13597000000,-35.551792,66.466461
13598000000,-35.553196,64.096909
13599000000,-35.554794,61.722534
13600000000,-35.556797,59.345276
13601000000,-35.558983,56.968807
13602000000,-35.560841,54.590225
13603000000,-35.563469,52.211681
13604000000,-35.565639,49.830246
13605000000,-35.567822,47.449306
13606000000,-35.570049,45.068703
13607000000,-35.573006,42.683113
13608000000,-35.57597,40.29908
13609000000,-35.578266,37.912014
13610000000,-35.580456,35.524982
13611000000,-35.58337,33.14077
13612000000,-35.586231,30.755421
13613000000,-35.58976,28.364777
13614000000,-35.591782,25.977726
13615000000,-35.593502,23.589432
13616000000,-35.596336,21.201122
13617000000,-35.599602,18.814112
13618000000,-35.602535,16.428976
13619000000,-35.605251,14.042515
13620000000,-35.608463,11.651341
13621000000,-35.610813,9.2575073
13622000000,-35.613365,6.8743963
13623000000,-35.615417,4.4918904
13624000000,-35.617352,2.1074662
13625000000,-35.620102,-0.27331507
13626000000,-35.62376,-2.6530669
13627000000,-35.626968,-5.0322738
13628000000,-35.628399,-7.4113059
13629000000,-35.630878,-9.793026
13630000000,-35.633453,-12.169584
13631000000,-35.63591,-14.54386
13632000000,-35.638252,-16.923803
13633000000,-35.64032,-19.304659
13634000000,-35.642231,-21.675325
13635000000,-35.644676,-24.054188
13636000000,-35.646797,-26.432621
13637000000,-35.648796,-28.807959
13638000000,-35.649944,-31.183001
13639000000,-35.65168,-33.551262
13640000000,-35.654255,-35.92189
13641000000,-35.657593,-38.290874
13642000000,-35.659203,-40.657631
13643000000,-35.661785,-43.029957
13644000000,-35.662262,-45.400669
13645000000,-35.665028,-47.76696
13646000000,-35.666912,-50.129642
13647000000,-35.668713,-52.490311
13648000000,-35.671623,-54.855049
13649000000,-35.674164,-57.222836
13650000000,-35.676208,-59.589897
13651000000,-35.678635,-61.955875
13652000000,-35.680481,-64.325302
13653000000,-35.683285,-66.695633
13654000000,-35.685596,-69.06353
13655000000,-35.687588,-71.428391
13656000000,-35.689877,-73.796844
13657000000,-35.692135,-76.16584
13658000000,-35.694027,-78.534264
13659000000,-35.696815,-80.90451
13660000000,-35.699505,-83.273056
13661000000,-35.701401,-85.638206
13662000000,-35.70406,-88.0056
13663000000,-35.706646,-90.378304
13664000000,-35.708977,-92.747398
13665000000,-35.710861,-95.117104
13666000000,-35.713516,-97.48188
13667000000,-35.714943,-99.851593
13668000000,-35.717133,-102.22093
13669000000,-35.719578,-104.59213
13670000000,-35.72197,-106.96583
13671000000,-35.724209,-109.33939
13672000000,-35.726414,-111.71063
13673000000,-35.728577,-114.08015
13674000000,-35.730892,-116.44754
13675000000,-35.732296,-118.82066
13676000000,-35.734745,-121.18926
13677000000,-35.737091,-123.55867
13678000000,-35.739056,-125.92339
13679000000,-35.740486,-128.29372
13680000000,-35.74184,-130.65849
13681000000,-35.743382,-133.02118
13682000000,-35.744526,-135.3862
13683000000,-35.746181,-137.74744
13684000000,-35.747353,-140.11591
13685000000,-35.748341,-142.48276
13686000000,-35.748909,-144.84491
13687000000,-35.749435,-147.21552
13688000000,-35.749821,-149.5759
13689000000,-35.751099,-151.93781
13690000000,-35.751087,-154.30269
13691000000,-35.751888,-156.66937
13692000000,-35.752571,-159.03485
13693000000,-35.752502,-161.39732
13694000000,-35.752148,-163.76645
13695000000,-35.751785,-166.13217
13696000000,-35.751156,-168.49734
13697000000,-35.75267,-170.86134
13698000000,-35.753193,-173.22739
13699000000,-35.753021,-175.59399
13700000000,-35.75296,-177.96376
13701000000,-35.753017,179.66383
13702000000,-35.753696,177.28955
13703000000,-35.753742,174.91826
13704000000,-35.753712,172.53981
13705000000,-35.754852,170.16774
13706000000,-35.754761,167.79288
13707000000,-35.754551,165.40634
13708000000,-35.754093,163.02782
13709000000,-35.754433,160.64352
13710000000,-35.754646,158.2603
13711000000,-35.754768,155.87657
13712000000,-35.755371,153.50156
13713000000,-35.756046,151.1237
13714000000,-35.756168,148.74635
13715000000,-35.756058,146.3654
13716000000,-35.757183,143.9863
13717000000,-35.758976,141.60675
13718000000,-35.760643,139.22275
13719000000,-35.761848,136.84491
13720000000,-35.763142,134.47247
13721000000,-35.764931,132.09386
13722000000,-35.766796,129.72128
13723000000,-35.768261,127.34295
13724000000,-35.770851,124.96557
13725000000,-35.772041,122.5815
13726000000,-35.774544,120.20168
13727000000,-35.77676,117.8259
13728000000,-35.779556,115.44954
13729000000,-35.782692,113.06825
13730000000,-35.785404,110.68994
13731000000,-35.786842,108.3152
13732000000,-35.789436,105.93841
13733000000,-35.791508,103.5642
13734000000,-35.793079,101.18591
13735000000,-35.795673,98.806946
13736000000,-35.798176,96.429359
13737000000,-35.80003,94.055664
13738000000,-35.801151,91.68045
13739000000,-35.803417,89.30452
13740000000,-35.805576,86.934929
13741000000,-35.806786,84.561844
13742000000,-35.808594,82.191124
13743000000,-35.810715,79.825317
13744000000,-35.811745,77.459259
13745000000,-35.81271,75.088448
13746000000,-35.813496,72.722603
13747000000,-35.81517,70.355644
13748000000,-35.816021,67.989616
13749000000,-35.816849,65.623932
13750000000,-35.817364,63.254574
13751000000,-35.817139,60.889225
13752000000,-35.817089,58.52055
13753000000,-35.816833,56.158012
13754000000,-35.816284,53.791813
13755000000,-35.815811,51.427582
13756000000,-35.815483,49.063293
13757000000,-35.815067,46.701088
13758000000,-35.815048,44.336761
13759000000,-35.813511,41.970398
13760000000,-35.8139,39.606369
13761000000,-35.813591,37.240948
13762000000,-35.812344,34.867741
13763000000,-35.811398,32.50375
13764000000,-35.810966,30.140564
13765000000,-35.810574,27.772896
13766000000,-35.810905,25.403
13767000000,-35.810776,23.03088
13768000000,-35.810204,20.663727
13769000000,-35.809772,18.293131
13770000000,-35.809532,15.924431
13771000000,-35.810093,13.557848
13772000000,-35.811337,11.186577
13773000000,-35.811607,8.8092089
13774000000,-35.813053,6.4342823
